primary_type,week,count
CRIMINAL DAMAGE,2012-05-28,786
CRIMINAL DAMAGE,2012-06-04,776
CRIMINAL DAMAGE,2012-06-11,844
CRIMINAL DAMAGE,2012-06-18,881
CRIMINAL DAMAGE,2012-06-25,780
CRIMINAL DAMAGE,2012-07-02,795
CRIMINAL DAMAGE,2012-07-09,801
CRIMINAL DAMAGE,2012-07-16,753
CRIMINAL DAMAGE,2012-07-23,757
CRIMINAL DAMAGE,2012-07-30,719
CRIMINAL DAMAGE,2012-08-06,733
CRIMINAL DAMAGE,2012-08-13,714
CRIMINAL DAMAGE,2012-08-20,664
CRIMINAL DAMAGE,2012-08-27,693
CRIMINAL DAMAGE,2012-09-03,626
CRIMINAL DAMAGE,2012-09-10,695
CRIMINAL DAMAGE,2012-09-17,679
CRIMINAL DAMAGE,2012-09-24,715
CRIMINAL DAMAGE,2012-10-01,627
CRIMINAL DAMAGE,2012-10-08,681
CRIMINAL DAMAGE,2012-10-15,682
CRIMINAL DAMAGE,2012-10-22,664
CRIMINAL DAMAGE,2012-10-29,654
CRIMINAL DAMAGE,2012-11-05,671
CRIMINAL DAMAGE,2012-11-12,653
CRIMINAL DAMAGE,2012-11-19,642
CRIMINAL DAMAGE,2012-11-26,616
CRIMINAL DAMAGE,2012-12-03,624
CRIMINAL DAMAGE,2012-12-10,605
CRIMINAL DAMAGE,2012-12-17,629
CRIMINAL DAMAGE,2012-12-24,545
CRIMINAL DAMAGE,2012-12-31,592
CRIMINAL DAMAGE,2013-01-07,595
CRIMINAL DAMAGE,2013-01-14,573
CRIMINAL DAMAGE,2013-01-21,496
CRIMINAL DAMAGE,2013-01-28,539
CRIMINAL DAMAGE,2013-02-04,453
CRIMINAL DAMAGE,2013-02-11,493
CRIMINAL DAMAGE,2013-02-18,499
CRIMINAL DAMAGE,2013-02-25,433
CRIMINAL DAMAGE,2013-03-04,488
CRIMINAL DAMAGE,2013-03-11,555
CRIMINAL DAMAGE,2013-03-18,582
CRIMINAL DAMAGE,2013-03-25,659
CRIMINAL DAMAGE,2013-04-01,627
CRIMINAL DAMAGE,2013-04-08,628
CRIMINAL DAMAGE,2013-04-15,613
CRIMINAL DAMAGE,2013-04-22,655
CRIMINAL DAMAGE,2013-04-29,709
CRIMINAL DAMAGE,2013-05-06,652
CRIMINAL DAMAGE,2013-05-13,715
CRIMINAL DAMAGE,2013-05-20,680
CRIMINAL DAMAGE,2013-05-27,636
CRIMINAL DAMAGE,2013-06-03,632
CRIMINAL DAMAGE,2013-06-10,629
CRIMINAL DAMAGE,2013-06-17,671
CRIMINAL DAMAGE,2013-06-24,689
CRIMINAL DAMAGE,2013-07-01,656
CRIMINAL DAMAGE,2013-07-08,638
CRIMINAL DAMAGE,2013-07-15,647
CRIMINAL DAMAGE,2013-07-22,652
CRIMINAL DAMAGE,2013-07-29,607
CRIMINAL DAMAGE,2013-08-05,723
CRIMINAL DAMAGE,2013-08-12,641
CRIMINAL DAMAGE,2013-08-19,697
CRIMINAL DAMAGE,2013-08-26,558
CRIMINAL DAMAGE,2013-09-02,586
CRIMINAL DAMAGE,2013-09-09,603
CRIMINAL DAMAGE,2013-09-16,659
CRIMINAL DAMAGE,2013-09-23,642
CRIMINAL DAMAGE,2013-09-30,578
CRIMINAL DAMAGE,2013-10-07,551
CRIMINAL DAMAGE,2013-10-14,596
CRIMINAL DAMAGE,2013-10-21,568
CRIMINAL DAMAGE,2013-10-28,679
CRIMINAL DAMAGE,2013-11-04,587
CRIMINAL DAMAGE,2013-11-11,530
CRIMINAL DAMAGE,2013-11-18,527
CRIMINAL DAMAGE,2013-11-25,534
CRIMINAL DAMAGE,2013-12-02,526
CRIMINAL DAMAGE,2013-12-09,374
CRIMINAL DAMAGE,2013-12-16,551
CRIMINAL DAMAGE,2013-12-23,438
CRIMINAL DAMAGE,2013-12-30,351
CRIMINAL DAMAGE,2014-01-06,373
CRIMINAL DAMAGE,2014-01-13,453
CRIMINAL DAMAGE,2014-01-20,401
CRIMINAL DAMAGE,2014-01-27,437
CRIMINAL DAMAGE,2014-02-03,363
CRIMINAL DAMAGE,2014-02-10,407
CRIMINAL DAMAGE,2014-02-17,434
CRIMINAL DAMAGE,2014-02-24,388
CRIMINAL DAMAGE,2014-03-03,426
CRIMINAL DAMAGE,2014-03-10,538
CRIMINAL DAMAGE,2014-03-17,507
CRIMINAL DAMAGE,2014-03-24,537
CRIMINAL DAMAGE,2014-03-31,574
CRIMINAL DAMAGE,2014-04-07,548
CRIMINAL DAMAGE,2014-04-14,592
CRIMINAL DAMAGE,2014-04-21,559
CRIMINAL DAMAGE,2014-04-28,548
CRIMINAL DAMAGE,2014-05-05,560
CRIMINAL DAMAGE,2014-05-12,557
CRIMINAL DAMAGE,2014-05-19,639
CRIMINAL DAMAGE,2014-05-26,604
CRIMINAL DAMAGE,2014-06-02,575
CRIMINAL DAMAGE,2014-06-09,556
CRIMINAL DAMAGE,2014-06-16,614
CRIMINAL DAMAGE,2014-06-23,542
CRIMINAL DAMAGE,2014-06-30,606
CRIMINAL DAMAGE,2014-07-07,559
CRIMINAL DAMAGE,2014-07-14,612
CRIMINAL DAMAGE,2014-07-21,625
CRIMINAL DAMAGE,2014-07-28,637
CRIMINAL DAMAGE,2014-08-04,595
CRIMINAL DAMAGE,2014-08-11,629
CRIMINAL DAMAGE,2014-08-18,569
CRIMINAL DAMAGE,2014-08-25,574
CRIMINAL DAMAGE,2014-09-01,570
CRIMINAL DAMAGE,2014-09-08,493
CRIMINAL DAMAGE,2014-09-15,572
CRIMINAL DAMAGE,2014-09-22,617
CRIMINAL DAMAGE,2014-09-29,571
CRIMINAL DAMAGE,2014-10-06,502
CRIMINAL DAMAGE,2014-10-13,545
CRIMINAL DAMAGE,2014-10-20,579
CRIMINAL DAMAGE,2014-10-27,620
CRIMINAL DAMAGE,2014-11-03,569
CRIMINAL DAMAGE,2014-11-10,489
CRIMINAL DAMAGE,2014-11-17,470
CRIMINAL DAMAGE,2014-11-24,551
CRIMINAL DAMAGE,2014-12-01,522
CRIMINAL DAMAGE,2014-12-08,514
CRIMINAL DAMAGE,2014-12-15,508
CRIMINAL DAMAGE,2014-12-22,506
CRIMINAL DAMAGE,2014-12-29,479
CRIMINAL DAMAGE,2015-01-05,293
CRIMINAL DAMAGE,2015-01-12,475
CRIMINAL DAMAGE,2015-01-19,545
CRIMINAL DAMAGE,2015-01-26,390
CRIMINAL DAMAGE,2015-02-02,418
CRIMINAL DAMAGE,2015-02-09,388
CRIMINAL DAMAGE,2015-02-16,349
CRIMINAL DAMAGE,2015-02-23,373
CRIMINAL DAMAGE,2015-03-02,391
CRIMINAL DAMAGE,2015-03-09,577
CRIMINAL DAMAGE,2015-03-16,583
CRIMINAL DAMAGE,2015-03-23,473
CRIMINAL DAMAGE,2015-03-30,545
CRIMINAL DAMAGE,2015-04-06,611
CRIMINAL DAMAGE,2015-04-13,609
CRIMINAL DAMAGE,2015-04-20,524
CRIMINAL DAMAGE,2015-04-27,589
CRIMINAL DAMAGE,2015-05-04,579
CRIMINAL DAMAGE,2015-05-11,627
CRIMINAL DAMAGE,2015-05-18,584
CRIMINAL DAMAGE,2015-05-25,539
CRIMINAL DAMAGE,2015-06-01,569
CRIMINAL DAMAGE,2015-06-08,536
CRIMINAL DAMAGE,2015-06-15,620
CRIMINAL DAMAGE,2015-06-22,588
CRIMINAL DAMAGE,2015-06-29,666
CRIMINAL DAMAGE,2015-07-06,605
CRIMINAL DAMAGE,2015-07-13,596
CRIMINAL DAMAGE,2015-07-20,664
CRIMINAL DAMAGE,2015-07-27,626
CRIMINAL DAMAGE,2015-08-03,584
CRIMINAL DAMAGE,2015-08-10,615
CRIMINAL DAMAGE,2015-08-17,602
CRIMINAL DAMAGE,2015-08-24,622
CRIMINAL DAMAGE,2015-08-31,608
CRIMINAL DAMAGE,2015-09-07,603
CRIMINAL DAMAGE,2015-09-14,548
CRIMINAL DAMAGE,2015-09-21,611
CRIMINAL DAMAGE,2015-09-28,528
CRIMINAL DAMAGE,2015-10-05,545
CRIMINAL DAMAGE,2015-10-12,633
CRIMINAL DAMAGE,2015-10-19,615
CRIMINAL DAMAGE,2015-10-26,601
CRIMINAL DAMAGE,2015-11-02,563
CRIMINAL DAMAGE,2015-11-09,573
CRIMINAL DAMAGE,2015-11-16,511
CRIMINAL DAMAGE,2015-11-23,550
CRIMINAL DAMAGE,2015-11-30,562
CRIMINAL DAMAGE,2015-12-07,574
CRIMINAL DAMAGE,2015-12-14,582
CRIMINAL DAMAGE,2015-12-21,600
CRIMINAL DAMAGE,2015-12-28,516
CRIMINAL DAMAGE,2016-01-04,532
CRIMINAL DAMAGE,2016-01-11,478
CRIMINAL DAMAGE,2016-01-18,538
CRIMINAL DAMAGE,2016-01-25,555
CRIMINAL DAMAGE,2016-02-01,544
CRIMINAL DAMAGE,2016-02-08,404
CRIMINAL DAMAGE,2016-02-15,554
CRIMINAL DAMAGE,2016-02-22,512
CRIMINAL DAMAGE,2016-02-29,529
CRIMINAL DAMAGE,2016-03-07,620
CRIMINAL DAMAGE,2016-03-14,606
CRIMINAL DAMAGE,2016-03-21,575
CRIMINAL DAMAGE,2016-03-28,500
CRIMINAL DAMAGE,2016-04-04,544
CRIMINAL DAMAGE,2016-04-11,578
CRIMINAL DAMAGE,2016-04-18,600
CRIMINAL DAMAGE,2016-04-25,532
CRIMINAL DAMAGE,2016-05-02,589
CRIMINAL DAMAGE,2016-05-09,594
CRIMINAL DAMAGE,2016-05-16,669
CRIMINAL DAMAGE,2016-05-23,624
CRIMINAL DAMAGE,2016-05-30,603
CRIMINAL DAMAGE,2016-06-06,639
CRIMINAL DAMAGE,2016-06-13,613
CRIMINAL DAMAGE,2016-06-20,624
CRIMINAL DAMAGE,2016-06-27,618
CRIMINAL DAMAGE,2016-07-04,688
CRIMINAL DAMAGE,2016-07-11,676
CRIMINAL DAMAGE,2016-07-18,657
CRIMINAL DAMAGE,2016-07-25,688
CRIMINAL DAMAGE,2016-08-01,665
CRIMINAL DAMAGE,2016-08-08,671
CRIMINAL DAMAGE,2016-08-15,699
CRIMINAL DAMAGE,2016-08-22,667
CRIMINAL DAMAGE,2016-08-29,691
CRIMINAL DAMAGE,2016-09-05,651
CRIMINAL DAMAGE,2016-09-12,688
CRIMINAL DAMAGE,2016-09-19,662
CRIMINAL DAMAGE,2016-09-26,622
CRIMINAL DAMAGE,2016-10-03,654
CRIMINAL DAMAGE,2016-10-10,562
CRIMINAL DAMAGE,2016-10-17,604
CRIMINAL DAMAGE,2016-10-24,605
CRIMINAL DAMAGE,2016-10-31,745
CRIMINAL DAMAGE,2016-11-07,588
CRIMINAL DAMAGE,2016-11-14,594
CRIMINAL DAMAGE,2016-11-21,571
CRIMINAL DAMAGE,2016-11-28,566
CRIMINAL DAMAGE,2016-12-05,447
CRIMINAL DAMAGE,2016-12-12,369
CRIMINAL DAMAGE,2016-12-19,459
CRIMINAL DAMAGE,2016-12-26,600
CRIMINAL DAMAGE,2017-01-02,480
CRIMINAL DAMAGE,2017-01-09,527
CRIMINAL DAMAGE,2017-01-16,571
CRIMINAL DAMAGE,2017-01-23,571
CRIMINAL DAMAGE,2017-01-30,497
CRIMINAL DAMAGE,2017-02-06,543
CRIMINAL DAMAGE,2017-02-13,556
CRIMINAL DAMAGE,2017-02-20,502
CRIMINAL DAMAGE,2017-02-27,443
CRIMINAL DAMAGE,2017-03-06,490
CRIMINAL DAMAGE,2017-03-13,477
CRIMINAL DAMAGE,2017-03-20,555
CRIMINAL DAMAGE,2017-03-27,569
CRIMINAL DAMAGE,2017-04-03,571
CRIMINAL DAMAGE,2017-04-10,614
CRIMINAL DAMAGE,2017-04-17,524
CRIMINAL DAMAGE,2017-04-24,556
CRIMINAL DAMAGE,2017-05-01,530
CRIMINAL DAMAGE,2017-05-08,544
CRIMINAL DAMAGE,2017-05-15,610
CRIMINAL DAMAGE,2017-05-22,555
CRIMINAL DAMAGE,2017-05-29,661
CRIMINAL DAMAGE,2017-06-05,562
CRIMINAL DAMAGE,2017-06-12,578
CRIMINAL DAMAGE,2017-06-19,669
CRIMINAL DAMAGE,2017-06-26,593
CRIMINAL DAMAGE,2017-07-03,618
CRIMINAL DAMAGE,2017-07-10,621
CRIMINAL DAMAGE,2017-07-17,582
CRIMINAL DAMAGE,2017-07-24,639
CRIMINAL DAMAGE,2017-07-31,654
CRIMINAL DAMAGE,2017-08-07,627
CRIMINAL DAMAGE,2017-08-14,626
CRIMINAL DAMAGE,2017-08-21,593
CRIMINAL DAMAGE,2017-08-28,527
CRIMINAL DAMAGE,2017-09-04,504
CRIMINAL DAMAGE,2017-09-11,558
CRIMINAL DAMAGE,2017-09-18,620
CRIMINAL DAMAGE,2017-09-25,558
CRIMINAL DAMAGE,2017-10-02,543
CRIMINAL DAMAGE,2017-10-09,541
CRIMINAL DAMAGE,2017-10-16,552
CRIMINAL DAMAGE,2017-10-23,543
CRIMINAL DAMAGE,2017-10-30,619
CRIMINAL DAMAGE,2017-11-06,444
CRIMINAL DAMAGE,2017-11-13,551
CRIMINAL DAMAGE,2017-11-20,548
CRIMINAL DAMAGE,2017-11-27,591
CRIMINAL DAMAGE,2017-12-04,550
CRIMINAL DAMAGE,2017-12-11,510
CRIMINAL DAMAGE,2017-12-18,510
CRIMINAL DAMAGE,2017-12-25,352
CRIMINAL DAMAGE,2018-01-01,367
CRIMINAL DAMAGE,2018-01-08,461
CRIMINAL DAMAGE,2018-01-15,428
CRIMINAL DAMAGE,2018-01-22,496
CRIMINAL DAMAGE,2018-01-29,409
CRIMINAL DAMAGE,2018-02-05,314
CRIMINAL DAMAGE,2018-02-12,450
CRIMINAL DAMAGE,2018-02-19,496
CRIMINAL DAMAGE,2018-02-26,503
CRIMINAL DAMAGE,2018-03-05,480
CRIMINAL DAMAGE,2018-03-12,513
CRIMINAL DAMAGE,2018-03-19,547
CRIMINAL DAMAGE,2018-03-26,548
CRIMINAL DAMAGE,2018-04-02,492
CRIMINAL DAMAGE,2018-04-09,519
CRIMINAL DAMAGE,2018-04-16,561
CRIMINAL DAMAGE,2018-04-23,509
CRIMINAL DAMAGE,2018-04-30,597
CRIMINAL DAMAGE,2018-05-07,585
CRIMINAL DAMAGE,2018-05-14,575
CRIMINAL DAMAGE,2018-05-21,621
CRIMINAL DAMAGE,2018-05-28,633
CRIMINAL DAMAGE,2018-06-04,582
CRIMINAL DAMAGE,2018-06-11,614
CRIMINAL DAMAGE,2018-06-18,615
CRIMINAL DAMAGE,2018-06-25,612
CRIMINAL DAMAGE,2018-07-02,650
CRIMINAL DAMAGE,2018-07-09,589
CRIMINAL DAMAGE,2018-07-16,574
CRIMINAL DAMAGE,2018-07-23,639
CRIMINAL DAMAGE,2018-07-30,607
CRIMINAL DAMAGE,2018-08-06,567
CRIMINAL DAMAGE,2018-08-13,608
CRIMINAL DAMAGE,2018-08-20,618
CRIMINAL DAMAGE,2018-08-27,579
CRIMINAL DAMAGE,2018-09-03,532
CRIMINAL DAMAGE,2018-09-10,551
CRIMINAL DAMAGE,2018-09-17,536
CRIMINAL DAMAGE,2018-09-24,511
CRIMINAL DAMAGE,2018-10-01,527
CRIMINAL DAMAGE,2018-10-08,583
CRIMINAL DAMAGE,2018-10-15,519
CRIMINAL DAMAGE,2018-10-22,570
CRIMINAL DAMAGE,2018-10-29,653
CRIMINAL DAMAGE,2018-11-05,449
CRIMINAL DAMAGE,2018-11-12,449
CRIMINAL DAMAGE,2018-11-19,480
CRIMINAL DAMAGE,2018-11-26,418
CRIMINAL DAMAGE,2018-12-03,489
CRIMINAL DAMAGE,2018-12-10,478
CRIMINAL DAMAGE,2018-12-17,532
CRIMINAL DAMAGE,2018-12-24,494
CRIMINAL DAMAGE,2018-12-31,586
CRIMINAL DAMAGE,2019-01-07,460
CRIMINAL DAMAGE,2019-01-14,365
CRIMINAL DAMAGE,2019-01-21,332
CRIMINAL DAMAGE,2019-01-28,345
CRIMINAL DAMAGE,2019-02-04,475
CRIMINAL DAMAGE,2019-02-11,404
CRIMINAL DAMAGE,2019-02-18,420
CRIMINAL DAMAGE,2019-02-25,395
CRIMINAL DAMAGE,2019-03-04,424
CRIMINAL DAMAGE,2019-03-11,494
CRIMINAL DAMAGE,2019-03-18,474
CRIMINAL DAMAGE,2019-03-25,457
CRIMINAL DAMAGE,2019-04-01,489
CRIMINAL DAMAGE,2019-04-08,563
CRIMINAL DAMAGE,2019-04-15,538
CRIMINAL DAMAGE,2019-04-22,548
CRIMINAL DAMAGE,2019-04-29,569
CRIMINAL DAMAGE,2019-05-06,505
CRIMINAL DAMAGE,2019-05-13,573
CRIMINAL DAMAGE,2019-05-20,574
CRIMINAL DAMAGE,2019-05-27,569
CRIMINAL DAMAGE,2019-06-03,556
CRIMINAL DAMAGE,2019-06-10,584
CRIMINAL DAMAGE,2019-06-17,614
CRIMINAL DAMAGE,2019-06-24,624
CRIMINAL DAMAGE,2019-07-01,628
CRIMINAL DAMAGE,2019-07-08,601
CRIMINAL DAMAGE,2019-07-15,548
CRIMINAL DAMAGE,2019-07-22,603
CRIMINAL DAMAGE,2019-07-29,546
CRIMINAL DAMAGE,2019-08-05,605
CRIMINAL DAMAGE,2019-08-12,597
CRIMINAL DAMAGE,2019-08-19,597
CRIMINAL DAMAGE,2019-08-26,534
CRIMINAL DAMAGE,2019-09-02,492
CRIMINAL DAMAGE,2019-09-09,575
CRIMINAL DAMAGE,2019-09-16,583
CRIMINAL DAMAGE,2019-09-23,536
CRIMINAL DAMAGE,2019-09-30,549
CRIMINAL DAMAGE,2019-10-07,577
CRIMINAL DAMAGE,2019-10-14,533
CRIMINAL DAMAGE,2019-10-21,516
CRIMINAL DAMAGE,2019-10-28,492
CRIMINAL DAMAGE,2019-11-04,476
CRIMINAL DAMAGE,2019-11-11,400
CRIMINAL DAMAGE,2019-11-18,479
CRIMINAL DAMAGE,2019-11-25,459
CRIMINAL DAMAGE,2019-12-02,454
CRIMINAL DAMAGE,2019-12-09,446
CRIMINAL DAMAGE,2019-12-16,406
CRIMINAL DAMAGE,2019-12-23,494
CRIMINAL DAMAGE,2019-12-30,468
CRIMINAL DAMAGE,2020-01-06,407
CRIMINAL DAMAGE,2020-01-13,389
CRIMINAL DAMAGE,2020-01-20,344
CRIMINAL DAMAGE,2020-01-27,459
CRIMINAL DAMAGE,2020-02-03,401
CRIMINAL DAMAGE,2020-02-10,405
CRIMINAL DAMAGE,2020-02-17,446
CRIMINAL DAMAGE,2020-02-24,432
CRIMINAL DAMAGE,2020-03-02,447
CRIMINAL DAMAGE,2020-03-09,425
CRIMINAL DAMAGE,2020-03-16,411
CRIMINAL DAMAGE,2020-03-23,394
CRIMINAL DAMAGE,2020-03-30,421
CRIMINAL DAMAGE,2020-04-06,444
CRIMINAL DAMAGE,2020-04-13,399
CRIMINAL DAMAGE,2020-04-20,407
CRIMINAL DAMAGE,2020-04-27,425
CRIMINAL DAMAGE,2020-05-04,427
CRIMINAL DAMAGE,2020-05-11,504
CRIMINAL DAMAGE,2020-05-18,453
CRIMINAL DAMAGE,2020-05-25,896
CRIMINAL DAMAGE,2020-06-01,649
CRIMINAL DAMAGE,2020-06-08,516
CRIMINAL DAMAGE,2020-06-15,554
CRIMINAL DAMAGE,2020-06-22,584
CRIMINAL DAMAGE,2020-06-29,630
CRIMINAL DAMAGE,2020-07-06,572
CRIMINAL DAMAGE,2020-07-13,554
CRIMINAL DAMAGE,2020-07-20,531
CRIMINAL DAMAGE,2020-07-27,537
CRIMINAL DAMAGE,2020-08-03,493
CRIMINAL DAMAGE,2020-08-10,517
CRIMINAL DAMAGE,2020-08-17,548
CRIMINAL DAMAGE,2020-08-24,537
CRIMINAL DAMAGE,2020-08-31,534
CRIMINAL DAMAGE,2020-09-07,507
CRIMINAL DAMAGE,2020-09-14,511
CRIMINAL DAMAGE,2020-09-21,532
CRIMINAL DAMAGE,2020-09-28,479
CRIMINAL DAMAGE,2020-10-05,528
CRIMINAL DAMAGE,2020-10-12,491
CRIMINAL DAMAGE,2020-10-19,442
CRIMINAL DAMAGE,2020-10-26,469
CRIMINAL DAMAGE,2020-11-02,474
CRIMINAL DAMAGE,2020-11-09,431
CRIMINAL DAMAGE,2020-11-16,445
CRIMINAL DAMAGE,2020-11-23,421
CRIMINAL DAMAGE,2020-11-30,339
CRIMINAL DAMAGE,2020-12-07,405
CRIMINAL DAMAGE,2020-12-14,347
CRIMINAL DAMAGE,2020-12-21,395
CRIMINAL DAMAGE,2020-12-28,428
CRIMINAL DAMAGE,2021-01-04,410
CRIMINAL DAMAGE,2021-01-11,418
CRIMINAL DAMAGE,2021-01-18,396
CRIMINAL DAMAGE,2021-01-25,296
CRIMINAL DAMAGE,2021-02-01,312
CRIMINAL DAMAGE,2021-02-08,322
CRIMINAL DAMAGE,2021-02-15,349
CRIMINAL DAMAGE,2021-02-22,474
CRIMINAL DAMAGE,2021-03-01,399
CRIMINAL DAMAGE,2021-03-08,464
CRIMINAL DAMAGE,2021-03-15,416
CRIMINAL DAMAGE,2021-03-22,414
CRIMINAL DAMAGE,2021-03-29,466
CRIMINAL DAMAGE,2021-04-05,451
CRIMINAL DAMAGE,2021-04-12,471
CRIMINAL DAMAGE,2021-04-19,426
CRIMINAL DAMAGE,2021-04-26,509
CRIMINAL DAMAGE,2021-05-03,435
CRIMINAL DAMAGE,2021-05-10,516
CRIMINAL DAMAGE,2021-05-17,556
CRIMINAL DAMAGE,2021-05-24,530
CRIMINAL DAMAGE,2021-05-31,555
CRIMINAL DAMAGE,2021-06-07,546
CRIMINAL DAMAGE,2021-06-14,531
CRIMINAL DAMAGE,2021-06-21,553
CRIMINAL DAMAGE,2021-06-28,579
CRIMINAL DAMAGE,2021-07-05,564
CRIMINAL DAMAGE,2021-07-12,540
CRIMINAL DAMAGE,2021-07-19,552
CRIMINAL DAMAGE,2021-07-26,551
CRIMINAL DAMAGE,2021-08-02,548
CRIMINAL DAMAGE,2021-08-09,502
CRIMINAL DAMAGE,2021-08-16,521
CRIMINAL DAMAGE,2021-08-23,535
CRIMINAL DAMAGE,2021-08-30,540
CRIMINAL DAMAGE,2021-09-06,531
CRIMINAL DAMAGE,2021-09-13,583
CRIMINAL DAMAGE,2021-09-20,489
CRIMINAL DAMAGE,2021-09-27,532
CRIMINAL DAMAGE,2021-10-04,534
CRIMINAL DAMAGE,2021-10-11,508
CRIMINAL DAMAGE,2021-10-18,480
CRIMINAL DAMAGE,2021-10-25,478
CRIMINAL DAMAGE,2021-11-01,554
CRIMINAL DAMAGE,2021-11-08,527
CRIMINAL DAMAGE,2021-11-15,470
CRIMINAL DAMAGE,2021-11-22,434
CRIMINAL DAMAGE,2021-11-29,427
CRIMINAL DAMAGE,2021-12-06,474
CRIMINAL DAMAGE,2021-12-13,447
CRIMINAL DAMAGE,2021-12-20,398
CRIMINAL DAMAGE,2021-12-27,550
CRIMINAL DAMAGE,2022-01-03,323
CRIMINAL DAMAGE,2022-01-10,398
CRIMINAL DAMAGE,2022-01-17,379
CRIMINAL DAMAGE,2022-01-24,356
CRIMINAL DAMAGE,2022-01-31,364
CRIMINAL DAMAGE,2022-02-07,387
CRIMINAL DAMAGE,2022-02-14,397
CRIMINAL DAMAGE,2022-02-21,403
CRIMINAL DAMAGE,2022-02-28,470
CRIMINAL DAMAGE,2022-03-07,386
CRIMINAL DAMAGE,2022-03-14,480
CRIMINAL DAMAGE,2022-03-21,450
CRIMINAL DAMAGE,2022-03-28,500
CRIMINAL DAMAGE,2022-04-04,466
CRIMINAL DAMAGE,2022-04-11,482
CRIMINAL DAMAGE,2022-04-18,476
CRIMINAL DAMAGE,2022-04-25,449
CRIMINAL DAMAGE,2022-05-02,463
CRIMINAL DAMAGE,2022-05-09,511
CRIMINAL DAMAGE,2022-05-16,459
CRIMINAL DAMAGE,2022-05-23,525
CRIMINAL DAMAGE,2022-05-30,502
CRIMINAL DAMAGE,2022-06-06,521
CRIMINAL DAMAGE,2022-06-13,568
CRIMINAL DAMAGE,2022-06-20,562
CRIMINAL DAMAGE,2022-06-27,613
CRIMINAL DAMAGE,2022-07-04,561
CRIMINAL DAMAGE,2022-07-11,573
CRIMINAL DAMAGE,2022-07-18,569
CRIMINAL DAMAGE,2022-07-25,586
CRIMINAL DAMAGE,2022-08-01,631
CRIMINAL DAMAGE,2022-08-08,608
CRIMINAL DAMAGE,2022-08-15,590
CRIMINAL DAMAGE,2022-08-22,633
CRIMINAL DAMAGE,2022-08-29,629
CRIMINAL DAMAGE,2022-09-05,631
CRIMINAL DAMAGE,2022-09-12,628
CRIMINAL DAMAGE,2022-09-19,593
CRIMINAL DAMAGE,2022-09-26,557
CRIMINAL DAMAGE,2022-10-03,589
CRIMINAL DAMAGE,2022-10-10,686
CRIMINAL DAMAGE,2022-10-17,635
CRIMINAL DAMAGE,2022-10-24,646
CRIMINAL DAMAGE,2022-10-31,667
CRIMINAL DAMAGE,2022-11-07,594
CRIMINAL DAMAGE,2022-11-14,496
CRIMINAL DAMAGE,2022-11-21,578
CRIMINAL DAMAGE,2022-11-28,534
CRIMINAL DAMAGE,2022-12-05,532
CRIMINAL DAMAGE,2022-12-12,504
CRIMINAL DAMAGE,2022-12-19,414
CRIMINAL DAMAGE,2022-12-26,683
CRIMINAL DAMAGE,2023-01-02,626
CRIMINAL DAMAGE,2023-01-09,569
CRIMINAL DAMAGE,2023-01-16,555
CRIMINAL DAMAGE,2023-01-23,393
CRIMINAL DAMAGE,2023-01-30,395
CRIMINAL DAMAGE,2023-02-06,540
CRIMINAL DAMAGE,2023-02-13,471
CRIMINAL DAMAGE,2023-02-20,465
CRIMINAL DAMAGE,2023-02-27,518
CRIMINAL DAMAGE,2023-03-06,467
CRIMINAL DAMAGE,2023-03-13,542
CRIMINAL DAMAGE,2023-03-20,542
CRIMINAL DAMAGE,2023-03-27,588
CRIMINAL DAMAGE,2023-04-03,614
CRIMINAL DAMAGE,2023-04-10,636
CRIMINAL DAMAGE,2023-04-17,539
CRIMINAL DAMAGE,2023-04-24,479
CRIMINAL DAMAGE,2023-05-01,521
CRIMINAL DAMAGE,2023-05-08,578
CRIMINAL DAMAGE,2023-05-15,586
CRIMINAL DAMAGE,2023-05-22,660
CRIMINAL DAMAGE,2023-05-29,578
CRIMINAL DAMAGE,2023-06-05,608
CRIMINAL DAMAGE,2023-06-12,617
CRIMINAL DAMAGE,2023-06-19,615
CRIMINAL DAMAGE,2023-06-26,654
CRIMINAL DAMAGE,2023-07-03,749
CRIMINAL DAMAGE,2023-07-10,607
CRIMINAL DAMAGE,2023-07-17,647
CRIMINAL DAMAGE,2023-07-24,676
CRIMINAL DAMAGE,2023-07-31,695
CRIMINAL DAMAGE,2023-08-07,637
CRIMINAL DAMAGE,2023-08-14,610
CRIMINAL DAMAGE,2023-08-21,617
CRIMINAL DAMAGE,2023-08-28,554
CRIMINAL DAMAGE,2023-09-04,674
CRIMINAL DAMAGE,2023-09-11,559
CRIMINAL DAMAGE,2023-09-18,593
CRIMINAL DAMAGE,2023-09-25,556
CRIMINAL DAMAGE,2023-10-02,583
CRIMINAL DAMAGE,2023-10-09,570
CRIMINAL DAMAGE,2023-10-16,590
CRIMINAL DAMAGE,2023-10-23,655
CRIMINAL DAMAGE,2023-10-30,548
CRIMINAL DAMAGE,2023-11-06,587
CRIMINAL DAMAGE,2023-11-13,572
CRIMINAL DAMAGE,2023-11-20,562
CRIMINAL DAMAGE,2023-11-27,527
CRIMINAL DAMAGE,2023-12-04,545
CRIMINAL DAMAGE,2023-12-11,522
CRIMINAL DAMAGE,2023-12-18,544
CRIMINAL DAMAGE,2023-12-25,599
CRIMINAL DAMAGE,2024-01-01,633
CRIMINAL DAMAGE,2024-01-08,382
CRIMINAL DAMAGE,2024-01-15,381
